detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
13097-S,0.175812258053362,0.085767521841403,secondary,Hoover Street,56.1711229946524,losanageles,2,1176,-118.284163,34.039004
8302-E,0.167780243188744,0.072744223288975,secondary,West 3rd Street,56,losanageles,2,635,-118.262541,34.058637
2065-W,0.108066876906314,0.065910115374809,primary,West 5th Street,57.6842105263158,losanageles,2,90,-118.251149,34.048357
2204-N,0.099204050172277,0.069128448273601,primary,North Alameda Street,56,losanageles,2,716,-118.236451,34.06086
13098-E,0.229504461905705,0.102075576209198,motorway_link,,,losanageles,2,1173,-118.285248,34.036523
8302-N,0.196203464545174,0.080174052586624,other,Lucas Avenue,41.9,losanageles,1,981,-118.262077,34.057505
2066-N,0.17825333537601,0.084947278899265,secondary,South Broadway,56.1711229946524,losanageles,2,397,-118.25131,34.047389
2204-S,0.190695144931354,0.06745535438345,primary,North Alameda Street,56,losanageles,4,721,-118.236152,34.062406
13098-N,0.137556997696721,0.10207448743147,secondary,Hoover Street,56.1711229946524,losanageles,2,1172,-118.283961,34.035532
8302-S,0.409529855974578,0.067142601624514,other,Lucas Avenue,41.9,losanageles,1,782,-118.261258,34.058936
2066-S,0.17958477280311,0.065394837505404,secondary,South Broadway,56.1711229946524,losanageles,1,398,-118.250198,34.048689
2204-W,0.084756898247485,0.062473510048222,tertiary,Alpine Street,48.551724137931,losanageles,2,720,-118.235431,34.061434
13098-S,0.162844596097858,0.035605479867187,secondary,Hoover Street,56.1711229946524,losanageles,2,1174,-118.284076,34.0369623
8302-W,0.164059997015102,0.06580300769564,secondary,West 3rd Street,56,losanageles,2,636,-118.260807,34.058001
2066-W,0.105848837956093,0.079235024278049,primary,West 5th Street,57.6842105263158,losanageles,2,89,-118.249914,34.047566
2205-E,0.087615078150996,0.062317234163552,tertiary,Alpine Street,48.551724137931,losanageles,3,719,-118.236071,34.061512
1310-E,0.123352874771854,0.081897292338933,secondary,Exposition Boulevard,56,losanageles,2,1262,-118.291106,34.018179
8303-E,0.199581580513583,0.071247000032836,secondary,West 3rd Street,56,losanageles,2,633,-118.264298,34.059341
2067-S,0.185086244515089,0.147023430616019,primary,South Spring Street,57.6842105263158,losanageles,2,412,-118.248633,34.048499
2205-N,0.218170306320584,0.066120967346213,secondary,North Main Street,61.0666666666667,losanageles,2,718,-118.235776,34.060675
1310-N,0.278125279559704,0.07626039162928,other,,17.6,losanageles,2,1305,-118.290074,34.017344
8303-W,0.176431226105294,0.070181193113941,secondary,West 3rd Street,56,losanageles,2,634,-118.262699,34.058765
2067-W,0.111014352292965,0.072286367283672,primary,West 5th Street,57.6842105263158,losanageles,2,88,-118.248898,34.046942
2205-S,0.508623091180209,0.074212283346027,secondary,North Main Street,56.1711229946524,losanageles,2,1846,-118.234719,34.061996
1310-W,0.120168609286725,0.093191115214447,secondary,Exposition Boulevard,56,losanageles,3,1260,-118.289117,34.018324
8304-E,0.227923544053565,0.071520906606152,secondary,West 3rd Street,56,losanageles,2,631,-118.266409,34.060234
2068-N,0.188235361076597,0.135817813744318,primary,South Main Street,57.6842105263158,losanageles,4,416,-118.249565,34.045686
2205-W,0.106117036404229,0.075847193593852,secondary,Vignes Street,56.1711229946524,losanageles,2,1843,-118.234354,34.06082
13100-E,0.229890025193401,0.047318062117229,other,West 23rd Street,41.9,losanageles,1,1170,-118.284695,34.035185
8304-W,0.197411992576751,0.079921112023065,secondary,West 3rd Street,56,losanageles,2,632,-118.264631,34.059569
2068-W,0.10995553212073,0.042865797229751,primary,East 5th Street,57.6842105263158,losanageles,2,87,-118.24811,34.046399
2206-N,0.114934578140571,0.083950881313613,secondary,Vignes Street,56.1711229946524,losanageles,2,1838,-118.231851,34.058111
13100-N,0.078444666680061,0.055569888689319,secondary,Hoover Street,56.1711229946524,losanageles,2,1168,-118.283944,34.034614
